source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1446206899010432,1446206898947929,3.385474e-01,-2.583975e-02,-2.210080e-02,-6.989344e-04,-1.166258e-03,-1.357126e-02
1446206899072931,1446206899010432,3.380761e-01,-2.641113e-02,-2.203319e-02,-1.056541e-05,-1.196762e-03,-1.587577e-02
1446206899135434,1446206899072931,3.313860e-01,-2.650243e-02,-2.184895e-02,6.440316e-04,-5.582983e-04,-1.798717e-02
1446206899197935,1446206899135434,3.320920e-01,-3.209901e-02,-1.918166e-02,-1.932638e-03,2.484866e-04,-1.843020e-02
1446206899260438,1446206899197935,3.266457e-01,-3.583092e-02,-1.810171e-02,-1.599251e-03,1.494135e-04,-1.872406e-02
1446206899322937,1446206899260438,3.257798e-01,-3.371852e-02,-1.581935e-02,2.837942e-03,-1.530953e-03,-1.986796e-02
1446206899385436,1446206899322937,3.225140e-01,-3.681689e-02,-1.615178e-02,2.250997e-04,-2.163179e-03,-2.115946e-02
1446206899447936,1446206899385436,3.207484e-01,-3.994115e-02,-1.589662e-02,-2.404625e-03,-2.301920e-03,-2.272125e-02
1446206899510437,1446206899447936,3.212709e-01,-4.555261e-02,-1.691432e-02,-5.784724e-03,-2.858226e-03,-2.296741e-02
1446206899572938,1446206899510437,3.167054e-01,-5.177111e-02,-1.971000e-02,-8.130790e-03,-2.038971e-03,-2.292165e-02
1446206899635439,1446206899572938,3.145738e-01,-5.326793e-02,-2.025059e-02,-7.334995e-03,-1.204500e-03,-2.346550e-02
1446206899697940,1446206899635439,3.135366e-01,-5.449870e-02,-1.976624e-02,-7.042839e-03,-1.554635e-03,-2.471679e-02
1446206899760438,1446206899697940,3.133035e-01,-5.507994e-02,-1.956774e-02,-6.888838e-03,-1.959960e-03,-2.629645e-02
1446206899822939,1446206899760438,3.122457e-01,-5.260236e-02,-1.834360e-02,-3.935687e-03,-5.406669e-04,-2.801211e-02
1446206899885442,1446206899822939,3.092448e-01,-4.789812e-02,-1.982445e-02,7.819444e-04,1.098219e-03,-2.881736e-02
1446206899947939,1446206899885442,3.117368e-01,-4.766281e-02,-1.989267e-02,8.741793e-04,1.378379e-03,-2.846522e-02
1446206900010439,1446206899947939,3.111622e-01,-5.045238e-02,-1.776258e-02,-2.357982e-03,7.219452e-05,-2.810236e-02
1446206900072942,1446206900010439,3.130819e-01,-5.326434e-02,-1.786082e-02,-3.591197e-03,2.653189e-04,-2.780116e-02
1446206900135440,1446206900072942,3.091541e-01,-5.335735e-02,-1.785046e-02,-2.756594e-03,7.716961e-06,-2.787050e-02
1446206900197942,1446206900135440,3.099809e-01,-5.483179e-02,-1.739461e-02,-2.579020e-03,2.974154e-06,-2.852439e-02
1446206900260443,1446206900197942,3.089688e-01,-5.799940e-02,-1.565928e-02,-3.819864e-03,-1.623068e-04,-2.873472e-02
1446206900322941,1446206900260443,3.111035e-01,-5.785291e-02,-1.611300e-02,-4.732320e-03,-3.543814e-04,-2.930176e-02
1446206900385442,1446206900322941,3.040791e-01,-5.623647e-02,-1.599307e-02,-3.213929e-03,8.908053e-04,-2.851700e-02
1446206900447944,1446206900385442,3.011831e-01,-5.583209e-02,-1.662167e-02,-1.659568e-03,1.966993e-03,-2.865514e-02
1446206900510445,1446206900447944,3.107123e-01,-5.632048e-02,-1.787809e-02,-1.910944e-03,1.695401e-03,-3.058287e-02
1446206900572943,1446206900510445,3.129404e-01,-5.636686e-02,-1.722922e-02,-7.200023e-04,-2.253431e-04,-3.123899e-02
1446206900635445,1446206900572943,3.213761e-01,-5.640692e-02,-1.856516e-02,-1.440902e-03,-1.192949e-03,-3.257828e-02
1446206900697946,1446206900635445,3.150073e-01,-5.692338e-02,-1.777929e-02,-7.917881e-04,-6.546344e-05,-3.177684e-02
1446206900760446,1446206900697946,3.116391e-01,-5.759522e-02,-1.921319e-02,-8.130492e-04,1.114230e-03,-3.201836e-02
1446206900822947,1446206900760446,3.146464e-01,-6.038346e-02,-1.788921e-02,-2.927994e-03,2.717935e-03,-3.267907e-02
1446206900885449,1446206900822947,3.148347e-01,-6.354039e-02,-1.867662e-02,-3.886039e-03,2.835044e-03,-3.309184e-02
1446206900947950,1446206900885449,3.192295e-01,-6.416477e-02,-1.757930e-02,-3.268717e-03,2.097475e-03,-3.330086e-02
1446206901010451,1446206900947950,3.238366e-01,-6.365034e-02,-1.765127e-02,-2.938152e-03,1.731364e-03,-3.337755e-02
1446206901072950,1446206901010451,3.242031e-01,-6.153243e-02,-1.889585e-02,-1.850962e-03,1.105565e-03,-3.336622e-02
1446206901135452,1446206901072950,3.303994e-01,-6.270407e-02,-1.693006e-02,-3.227805e-03,4.873985e-04,-3.292919e-02
1446206901197954,1446206901135452,3.351878e-01,-6.138791e-02,-1.449772e-02,-3.138337e-03,-1.005616e-04,-3.239292e-02
1446206901260456,1446206901197954,3.394672e-01,-5.907806e-02,-1.475845e-02,5.935159e-06,-3.701205e-04,-3.208229e-02
1446206901322954,1446206901260456,3.446993e-01,-5.508189e-02,-1.399218e-02,2.931727e-03,-1.531785e-03,-3.179930e-02
1446206901385454,1446206901322954,3.477818e-01,-5.380770e-02,-1.517791e-02,1.795257e-03,-2.539416e-03,-3.136239e-02
1446206901447956,1446206901385454,3.539631e-01,-5.381135e-02,-1.740939e-02,-2.424586e-04,-2.936701e-03,-3.062635e-02
1446206901510459,1446206901447956,3.579571e-01,-5.223778e-02,-1.917432e-02,6.495835e-04,-2.874910e-03,-2.935938e-02
1446206901572969,1446206901510459,3.626720e-01,-5.078599e-02,-2.001463e-02,-3.201357e-04,-2.297201e-03,-2.765701e-02
1446206901635469,1446206901572969,3.640661e-01,-4.969588e-02,-2.101713e-02,-1.950133e-03,-9.179713e-04,-2.575061e-02
1446206901697959,1446206901635469,3.687488e-01,-4.889993e-02,-2.197779e-02,-2.107652e-03,2.200973e-04,-2.442509e-02
1446206901760459,1446206901697959,3.686907e-01,-4.285873e-02,-2.229173e-02,1.268794e-03,1.634456e-03,-2.472719e-02
1446206901822972,1446206901760459,3.740254e-01,-4.055243e-02,-2.209304e-02,2.237836e-03,2.612280e-03,-2.477860e-02
1446206901885472,1446206901822972,3.782390e-01,-3.709510e-02,-2.166203e-02,3.057585e-03,1.229128e-03,-2.490227e-02
1446206901947961,1446206901885472,3.819870e-01,-3.609566e-02,-2.024995e-02,3.227509e-03,5.090454e-04,-2.486542e-02
1446206902010463,1446206901947961,3.860613e-01,-3.807711e-02,-1.758721e-02,8.912567e-04,2.437851e-04,-2.409483e-02
1446206902072975,1446206902010463,3.894755e-01,-3.996028e-02,-1.800158e-02,-6.432520e-04,-2.717838e-04,-2.281367e-02
1446206902135464,1446206902072975,3.927758e-01,-3.899416e-02,-1.964653e-02,-1.645038e-03,-5.982553e-04,-2.140932e-02
1446206902197966,1446206902135464,3.981562e-01,-4.102606e-02,-1.968332e-02,-3.728963e-03,-8.374138e-04,-1.989722e-02
1446206902260466,1446206902197966,4.019372e-01,-4.002718e-02,-2.100344e-02,-4.291792e-03,-1.591297e-03,-1.850244e-02
1446206902322967,1446206902260466,4.051671e-01,-3.800983e-02,-2.285922e-02,-5.089094e-03,-8.847516e-04,-1.697607e-02
1446206902385469,1446206902322967,4.061195e-01,-3.407528e-02,-2.395625e-02,-4.143631e-03,-1.310271e-04,-1.513174e-02
1446206902447968,1446206902385469,4.117775e-01,-2.976979e-02,-2.369633e-02,-2.745341e-03,7.283831e-04,-1.356604e-02
1446206902510471,1446206902447968,4.138164e-01,-2.367672e-02,-2.418484e-02,-7.074367e-04,1.571102e-03,-1.261477e-02
1446206902572972,1446206902510471,4.201138e-01,-1.850082e-02,-2.265610e-02,2.952805e-03,8.322473e-04,-1.194493e-02
1446206902635470,1446206902572972,4.255755e-01,-1.682824e-02,-2.161265e-02,3.269301e-03,9.790915e-04,-1.219641e-02
1446206902697972,1446206902635470,4.263217e-01,-1.676480e-02,-2.222216e-02,2.948481e-03,8.131230e-04,-1.259834e-02
1446206902760473,1446206902697972,4.282824e-01,-1.692932e-02,-2.264538e-02,2.001473e-03,5.071346e-04,-1.240779e-02
1446206902822972,1446206902760473,4.320334e-01,-1.983617e-02,-2.271670e-02,-2.655615e-04,5.178747e-04,-1.149535e-02
1446206902885475,1446206902822972,4.355973e-01,-2.450545e-02,-2.411625e-02,-3.082176e-03,-1.410465e-04,-1.017038e-02
1446206902947975,1446206902885475,4.369730e-01,-2.483150e-02,-2.475578e-02,-3.308254e-03,1.659768e-04,-9.971110e-03
1446206903010477,1446206902947975,4.389953e-01,-2.165340e-02,-2.537912e-02,-2.341689e-03,1.619959e-06,-9.990425e-03
1446206903072979,1446206903010477,4.446724e-01,-2.001073e-02,-2.719663e-02,-9.814298e-04,5.146568e-04,-9.386285e-03
1446206903135475,1446206903072979,4.444949e-01,-1.795546e-02,-2.618532e-02,-8.358760e-04,7.079676e-04,-8.811084e-03
1446206903197974,1446206903135475,4.503369e-01,-1.963236e-02,-2.596472e-02,-1.411076e-03,6.117340e-04,-8.138862e-03
1446206903260478,1446206903197974,4.515996e-01,-1.479515e-02,-2.552376e-02,3.103865e-04,7.681051e-04,-7.852417e-03
1446206903322979,1446206903260478,4.494969e-01,-1.398119e-02,-2.596978e-02,6.371025e-04,5.091529e-06,-7.527114e-03
1446206903385478,1446206903322979,4.528181e-01,-1.377346e-02,-2.500393e-02,-4.420145e-04,-3.240889e-05,-6.984783e-03
1446206903447983,1446206903385478,4.554139e-01,-1.408194e-02,-2.449216e-02,-8.385576e-04,-1.367853e-04,-6.126397e-03
1446206903510480,1446206903447983,4.529600e-01,-1.254320e-02,-2.459471e-02,-1.222892e-03,-2.382234e-04,-5.116934e-03
1446206903572977,1446206903510480,4.527053e-01,-1.018571e-02,-2.585435e-02,-1.099430e-03,-3.041948e-04,-4.387815e-03
1446206903635490,1446206903572977,4.543681e-01,-1.062850e-02,-2.637090e-02,-1.186062e-03,-4.087822e-04,-3.931076e-03
1446206903697977,1446206903635490,4.551036e-01,-1.056385e-02,-2.682420e-02,-1.077380e-03,-9.165642e-05,-4.044609e-03
1446206903760480,1446206903697977,4.547980e-01,-1.060736e-02,-2.750473e-02,-1.239067e-03,3.839890e-04,-3.835533e-03
1446206903822979,1446206903760480,4.568448e-01,-8.860664e-03,-2.521036e-02,-8.660051e-04,5.847475e-04,-3.477663e-03
1446206903885478,1446206903822979,4.581576e-01,-8.304600e-03,-2.576905e-02,-2.189330e-04,9.433623e-05,-2.745979e-03
1446206903947981,1446206903885478,4.558148e-01,-7.994185e-03,-2.532171e-02,-1.322099e-03,-2.469144e-04,-2.196073e-03
1446206904010481,1446206903947981,4.568709e-01,-7.462057e-03,-2.650851e-02,-1.364924e-03,-1.692025e-05,-1.732760e-03
1446206904072978,1446206904010481,4.588594e-01,-7.595140e-03,-2.673147e-02,-5.992301e-04,-2.090854e-04,-1.343545e-03
1446206904135481,1446206904072978,4.535938e-01,-6.642723e-03,-2.707290e-02,-5.829692e-04,-3.318371e-04,-1.209997e-03
1446206904197981,1446206904135481,4.567506e-01,-7.598629e-03,-2.728172e-02,-1.228388e-03,1.367703e-04,-1.096424e-03
1446206904260483,1446206904197981,4.540388e-01,-6.779898e-03,-2.696999e-02,-1.635050e-03,-1.954222e-05,-1.136024e-03
1446206904322980,1446206904260483,4.525614e-01,-8.038483e-03,-2.658530e-02,-2.917563e-03,-3.910352e-04,-1.088495e-03
1446206904385482,1446206904322980,4.516552e-01,-8.115056e-03,-2.788236e-02,-2.082514e-03,1.294268e-03,-1.426458e-03
1446206904447983,1446206904385482,4.485529e-01,-6.874844e-03,-2.721986e-02,-1.405535e-03,4.038454e-04,-1.643136e-03
1446206904510482,1446206904447983,4.524221e-01,-7.419323e-03,-2.682302e-02,-2.518632e-04,4.088553e-04,-2.044532e-03
1446206904572984,1446206904510482,4.503788e-01,-7.550673e-03,-2.641546e-02,-6.624721e-04,2.838547e-04,-2.565611e-03
1446206904635485,1446206904572984,4.427483e-01,-8.149550e-03,-2.640704e-02,-1.586282e-03,9.241488e-04,-3.027130e-03
1446206904697984,1446206904635485,4.514032e-01,-1.185109e-02,-2.639688e-02,-2.196110e-03,1.451112e-03,-2.919696e-03
1446206904760485,1446206904697984,4.461517e-01,-1.072210e-02,-2.641251e-02,-2.735313e-03,-6.310236e-04,-2.788056e-03
1446206904822986,1446206904760485,4.517465e-01,-1.305998e-02,-2.492463e-02,-4.582809e-03,3.629499e-05,-2.379667e-03
1446206904885487,1446206904822986,4.532901e-01,-1.059624e-02,-2.538034e-02,-3.221699e-03,9.197550e-05,-1.939599e-03
1446206904947986,1446206904885487,4.583030e-01,-9.154161e-03,-2.427575e-02,-2.276410e-03,-1.146300e-04,-1.130004e-03
1446206905010487,1446206904947986,4.540822e-01,-9.813711e-03,-2.312087e-02,-3.298459e-03,-1.051353e-03,-2.078919e-04
1446206905072988,1446206905010487,4.557883e-01,-7.663923e-03,-2.590489e-02,-2.801359e-03,-1.713235e-03,3.539199e-04
1446206905135490,1446206905072988,4.554698e-01,-6.259368e-03,-2.469131e-02,-3.007006e-03,-1.000317e-03,1.097512e-03
1446206905197990,1446206905135490,4.566754e-01,-3.685997e-03,-2.549707e-02,-2.047062e-03,-9.597074e-04,1.921420e-03
1446206905260491,1446206905197990,4.585409e-01,-1.181958e-03,-2.595085e-02,-1.061389e-03,-5.495521e-04,2.899592e-03
1446206905322991,1446206905260491,4.572048e-01,9.917789e-05,-2.596489e-02,-1.193845e-03,-2.512903e-04,3.728084e-03
1446206905385494,1446206905322991,4.613039e-01,2.474532e-03,-2.583400e-02,-1.640952e-03,2.401389e-04,4.700631e-03
1446206905447992,1446206905385494,4.602018e-01,4.164435e-03,-2.573133e-02,-8.927103e-04,-2.876846e-04,5.640789e-03
1446206905510494,1446206905447992,4.664501e-01,7.215328e-03,-2.374379e-02,6.464955e-04,-5.812958e-04,6.121809e-03
1446206905572994,1446206905510494,4.683462e-01,7.920569e-03,-2.492508e-02,8.735645e-04,4.525012e-05,6.519318e-03
1446206905635495,1446206905572994,4.652227e-01,1.100592e-02,-2.711614e-02,1.666201e-03,1.683504e-04,6.531403e-03
1446206905697995,1446206905635495,4.665455e-01,1.165941e-02,-2.771374e-02,2.102755e-03,4.012282e-04,7.001820e-03
1446206905760497,1446206905697995,4.665863e-01,8.374375e-03,-2.656397e-02,1.348368e-04,8.324046e-04,7.621983e-03
1446206905823007,1446206905760497,4.702847e-01,8.422058e-03,-2.717556e-02,-1.914881e-04,1.545652e-03,7.649141e-03
1446206905885499,1446206905823007,4.683417e-01,6.720117e-03,-2.862211e-02,4.249306e-04,2.433382e-03,7.350365e-03
1446206905947999,1446206905885499,4.710322e-01,7.714671e-03,-2.838180e-02,4.383201e-04,2.942154e-03,6.667861e-03
1446206906010500,1446206905947999,4.717664e-01,9.656926e-03,-2.849136e-02,1.920405e-03,2.627925e-03,5.940857e-03
1446206906073003,1446206906010500,4.741738e-01,1.034873e-02,-2.787623e-02,2.053704e-03,2.002582e-03,5.376944e-03
1446206906135503,1446206906073003,4.769267e-01,6.640544e-03,-2.432883e-02,5.120695e-04,1.285459e-03,5.000743e-03
1446206906198003,1446206906135503,4.810520e-01,4.357679e-03,-2.331506e-02,6.141992e-04,5.175282e-04,4.195556e-03
1446206906260515,1446206906198003,4.805609e-01,4.760020e-03,-2.501335e-02,1.591646e-03,-9.667627e-04,3.231909e-03
1446206906323005,1446206906260515,4.861508e-01,2.979316e-03,-2.498792e-02,2.385789e-03,-2.597072e-03,2.120229e-03
1446206906385506,1446206906323005,4.886621e-01,-9.760711e-04,-2.566414e-02,1.836372e-05,-2.177524e-03,1.312541e-03
1446206906448005,1446206906385506,4.869502e-01,-3.526635e-03,-2.802316e-02,-2.686608e-03,-1.776326e-03,6.215531e-04
1446206906510506,1446206906448005,4.850888e-01,-4.263235e-03,-3.072279e-02,-1.365506e-03,8.216237e-04,2.952386e-04
1446206906573007,1446206906510506,4.858362e-01,-3.544216e-03,-3.183978e-02,5.360457e-04,2.015734e-03,-2.540940e-04
1446206906635509,1446206906573007,4.931410e-01,-6.036777e-03,-2.926880e-02,-2.524177e-04,2.692582e-03,-7.052541e-04
1446206906698008,1446206906635509,4.900243e-01,-4.858650e-03,-2.730140e-02,1.214675e-03,3.232611e-03,-8.823116e-04
1446206906760510,1446206906698008,4.956847e-01,-4.202858e-03,-2.565900e-02,7.838430e-04,2.100309e-03,-1.148564e-03
1446206906823011,1446206906760510,4.957061e-01,-4.759841e-03,-2.485140e-02,4.498033e-04,9.138280e-04,-1.458878e-03
1446206906885511,1446206906823011,5.025255e-01,-8.471797e-03,-2.456120e-02,-7.295419e-04,-9.165907e-04,-1.543273e-03
1446206906948011,1446206906885511,5.026216e-01,-6.567320e-03,-2.529125e-02,-8.010831e-04,-1.198378e-03,-1.705943e-03
1446206907010512,1446206906948011,5.028964e-01,-4.541400e-03,-2.771582e-02,5.570442e-04,-9.408539e-04,-2.042784e-03
1446206907073013,1446206907010512,5.042010e-01,-3.454098e-03,-2.895841e-02,1.603228e-03,-8.161726e-04,-2.186058e-03
1446206907135514,1446206907073013,5.054688e-01,-3.400853e-03,-2.840788e-02,5.828387e-04,-9.080545e-04,-2.141594e-03
1446206907198016,1446206907135514,5.077190e-01,-3.788989e-03,-2.788419e-02,2.434160e-04,-3.344591e-04,-1.893465e-03
1446206907260513,1446206907198016,5.091355e-01,-4.857132e-03,-2.785705e-02,5.685903e-04,5.505468e-04,-1.683058e-03
1446206907323015,1446206907260513,5.083919e-01,-4.108479e-03,-2.796893e-02,1.616506e-03,6.712609e-04,-1.638318e-03
1446206907385516,1446206907323015,5.146259e-01,-4.743037e-03,-2.781671e-02,4.781733e-04,7.695644e-04,-1.635197e-03
1446206907448014,1446206907385516,5.138353e-01,-6.486987e-03,-2.871969e-02,-7.670126e-04,9.317964e-04,-1.386837e-03
1446206907510516,1446206907448014,5.176087e-01,-4.958586e-03,-2.617969e-02,6.933680e-04,5.970652e-04,-1.417682e-03
1446206907573017,1446206907510516,5.204787e-01,-5.354713e-03,-2.571286e-02,3.444690e-04,4.995587e-04,-1.226131e-03
1446206907635517,1446206907573017,5.188149e-01,-4.874009e-03,-2.668204e-02,1.991368e-04,2.027861e-04,-1.117367e-03
1446206907698020,1446206907635517,5.167870e-01,-5.052181e-03,-2.684123e-02,-6.094005e-04,-3.198687e-04,-1.014635e-03
1446206907760521,1446206907698020,5.189141e-01,-2.982542e-03,-2.840595e-02,3.747294e-04,-3.558478e-04,-1.184244e-03
1446206907823020,1446206907760521,5.161984e-01,-4.403508e-03,-2.873116e-02,-4.290642e-04,4.060417e-04,-1.037093e-03
1446206907885520,1446206907823020,5.196779e-01,-4.370154e-03,-2.853559e-02,-9.764998e-04,4.876862e-04,-8.583576e-04
1446206907948022,1446206907885520,5.192257e-01,-5.387078e-03,-2.846722e-02,-1.268643e-03,3.455630e-04,-5.095002e-04
1446206908010522,1446206907948022,5.222381e-01,-4.549013e-03,-2.692814e-02,-1.339997e-03,3.468123e-05,-3.095573e-04
1446206908073031,1446206908010522,5.241966e-01,-4.044009e-03,-2.788873e-02,-1.260230e-04,4.089808e-04,-1.737118e-04
1446206908135524,1446206908073031,5.198892e-01,-1.945553e-03,-2.907304e-02,6.798708e-04,5.559287e-04,-9.750168e-05
1446206908198029,1446206908135524,5.230049e-01,-2.403538e-03,-2.766931e-02,3.138092e-05,1.374986e-04,9.112737e-05
1446206908260529,1446206908198029,5.265553e-01,-2.467923e-03,-2.767072e-02,5.954577e-04,-6.577208e-04,2.369737e-04
1446206908323023,1446206908260529,5.243467e-01,-3.543317e-03,-2.765149e-02,-7.633360e-04,-4.011455e-04,2.894935e-04
1446206908385525,1446206908323023,5.249894e-01,-3.103343e-03,-2.748527e-02,-6.766185e-05,-1.279434e-03,3.670361e-04
1446206908448030,1446206908385525,5.266328e-01,-2.870949e-03,-2.666527e-02,-4.614097e-04,-2.008043e-03,4.860024e-04
1446206908510528,1446206908448030,5.222071e-01,-2.277088e-03,-3.109327e-02,3.797662e-04,-1.421155e-03,5.487463e-05
1446206908573045,1446206908510528,5.229249e-01,-2.556122e-03,-3.019043e-02,3.945962e-04,1.361671e-04,-1.445892e-04
1446206908635527,1446206908573045,5.274555e-01,-4.711675e-03,-2.990076e-02,-1.216888e-03,-2.216426e-04,-5.462880e-06
1446206908698028,1446206908635527,5.265962e-01,-4.314678e-03,-2.878606e-02,-1.381629e-03,-4.678443e-04,9.148452e-06
1446206908760529,1446206908698028,5.257040e-01,-2.244265e-03,-2.967393e-02,7.812199e-04,1.043240e-03,3.232886e-04
1446206908823030,1446206908760529,5.219014e-01,-2.235589e-03,-3.071884e-02,1.042638e-03,1.159718e-03,4.749061e-04
1446206908885532,1446206908823030,5.237332e-01,-1.857392e-03,-3.116590e-02,1.194944e-03,7.311665e-04,3.537645e-04
1446206908948033,1446206908885532,5.226272e-01,-2.878235e-03,-2.994907e-02,7.749427e-05,8.821385e-04,4.714880e-04
1446206909010534,1446206908948033,5.192234e-01,-3.120476e-03,-2.989903e-02,7.898616e-04,1.156811e-03,6.729882e-04
1446206909073034,1446206909010534,5.169668e-01,-2.612393e-03,-2.916543e-02,1.180964e-03,-2.287443e-04,3.426331e-04
1446206909135535,1446206909073034,5.179683e-01,-2.761032e-03,-2.898709e-02,4.098741e-04,-1.380884e-03,-3.818446e-06
1446206909198035,1446206909135535,5.175707e-01,-2.082801e-03,-2.880216e-02,1.887322e-03,-1.083031e-03,3.049871e-04
1446206909260537,1446206909198035,5.178300e-01,-1.728942e-03,-2.999223e-02,8.423384e-04,-3.494392e-04,4.959675e-04
1446206909323037,1446206909260537,5.149828e-01,-4.240277e-03,-3.073957e-02,-5.902529e-04,-2.945199e-04,7.282975e-04
1446206909385538,1446206909323037,5.167108e-01,-3.974874e-03,-3.042671e-02,-2.922646e-04,3.259352e-04,6.020448e-04
1446206909448039,1446206909385538,5.128528e-01,-4.214652e-03,-3.096420e-02,-5.659300e-04,1.122063e-03,3.627520e-04
1446206909510539,1446206909448039,5.150288e-01,-4.421392e-03,-2.823373e-02,-5.597466e-04,3.874814e-04,2.184678e-04
1446206909573040,1446206909510539,5.152435e-01,-5.547814e-03,-2.605845e-02,-2.099582e-03,-2.024581e-03,2.365301e-04
1446206909635540,1446206909573040,5.197255e-01,-3.481221e-03,-2.589965e-02,8.390935e-04,-3.247096e-03,5.251736e-04
1446206909698042,1446206909635540,5.192130e-01,-3.693780e-03,-2.758265e-02,1.761729e-04,-3.235918e-03,7.313863e-04
1446206909760540,1446206909698042,5.157794e-01,-7.310914e-03,-3.160521e-02,-2.702138e-03,-1.199561e-03,9.023895e-04
1446206909823044,1446206909760540,5.133545e-01,-9.448950e-03,-3.348356e-02,-4.423349e-03,7.255592e-04,7.496531e-04
1446206909885554,1446206909823044,5.122595e-01,-8.269472e-03,-3.330704e-02,-4.057079e-03,2.813196e-03,7.696791e-04
1446206909948045,1446206909885554,5.084780e-01,-4.093987e-03,-3.262923e-02,-9.965141e-05,4.064099e-03,2.377898e-04
1446206910010545,1446206909948045,5.147348e-01,-3.326129e-03,-2.985491e-02,9.074676e-04,3.659094e-03,-1.277755e-04
1446206910073046,1446206910010545,5.139456e-01,-2.982236e-03,-2.648791e-02,-4.738305e-04,7.594349e-04,9.717913e-05
1446206910135547,1446206910073046,5.196084e-01,-4.714626e-03,-2.514926e-02,-4.383986e-04,-1.971012e-03,6.364070e-04
1446206910198049,1446206910135547,5.185929e-01,-5.053895e-03,-2.622954e-02,-7.003973e-04,-2.940120e-03,6.938725e-04
1446206910260549,1446206910198049,5.196934e-01,-6.720346e-03,-2.845916e-02,-1.308987e-03,-2.676323e-03,4.881034e-04
1446206910323050,1446206910260549,5.188230e-01,-4.064360e-03,-2.957468e-02,2.643017e-04,-2.231496e-03,1.344729e-04
1446206910385551,1446206910323050,5.170042e-01,-1.051415e-03,-3.159999e-02,1.879365e-03,-1.250100e-03,-2.937985e-05
1446206910448050,1446206910385551,5.184518e-01,-2.175547e-03,-3.008190e-02,1.448106e-03,-3.690361e-04,1.863740e-04
1446206910510552,1446206910448050,5.166498e-01,-1.415630e-03,-2.941835e-02,1.778194e-03,1.074574e-04,2.232714e-04
1446206910573052,1446206910510552,5.170131e-01,-6.089465e-04,-2.846802e-02,2.386635e-03,1.001946e-04,1.855171e-04
1446206910635555,1446206910573052,5.227202e-01,-3.121571e-03,-2.843965e-02,-4.118523e-04,-8.906164e-04,3.898913e-04
1446206910698054,1446206910635555,5.207564e-01,-7.208591e-03,-2.756748e-02,-3.036267e-03,-1.131354e-03,1.534308e-04
1446206910823055,1446206910698054,1.047968e+00,-3.161174e-03,-5.876604e-02,3.344554e-03,-2.236424e-03,5.817916e-04
1446206910885556,1446206910823055,5.235071e-01,7.842036e-04,-3.137340e-02,2.149124e-03,-8.735075e-05,-1.853009e-04
1446206910948057,1446206910885556,5.165624e-01,1.997833e-03,-3.495258e-02,3.170306e-03,2.219976e-03,7.217000e-05
1446206911010558,1446206910948057,5.195821e-01,-2.870218e-03,-3.283444e-02,-4.824809e-04,1.923984e-03,1.135150e-03
1446206911135558,1446206911010558,1.033958e+00,4.948012e-04,-6.197744e-02,3.189526e-03,1.881416e-03,1.069591e-03
1446206911198061,1446206911135558,5.196553e-01,-2.375374e-03,-2.631087e-02,-1.572656e-04,-3.585893e-04,5.150261e-04
1446206911260559,1446206911198061,5.191298e-01,-2.659959e-03,-2.773444e-02,6.149111e-04,-2.425178e-03,7.194725e-04
1446206911385560,1446206911260559,1.044611e+00,9.120745e-04,-5.612234e-02,2.442069e-03,-6.516973e-03,1.275136e-03
1446206911448063,1446206911385560,5.170367e-01,-2.331692e-04,-3.173677e-02,1.984785e-03,-1.059247e-03,9.219237e-04
1446206911510563,1446206911448063,5.103019e-01,1.179884e-03,-3.342651e-02,1.503797e-03,5.858108e-04,1.026017e-03
1446206911573063,1446206911510563,5.123389e-01,-1.440974e-03,-3.251590e-02,6.979329e-04,1.819799e-03,1.289960e-03
1446206911698064,1446206911573063,1.021359e+00,-7.361785e-03,-5.916758e-02,-8.972898e-04,3.082589e-03,2.747226e-03
1446206911760564,1446206911698064,5.123495e-01,-1.634405e-03,-2.754580e-02,-7.548084e-05,5.575913e-04,1.112670e-03
1446206911885565,1446206911760564,1.030250e+00,-9.381692e-04,-5.644380e-02,9.866308e-04,-1.582047e-03,1.783706e-03
1446206911948070,1446206911885565,5.109887e-01,-7.579514e-04,-3.055319e-02,-2.961242e-04,-9.261472e-04,8.825484e-04
1446206912010568,1446206911948070,5.090693e-01,-1.056529e-03,-3.019577e-02,-4.523893e-04,-5.241800e-04,1.113336e-03
1446206912135568,1446206912010568,1.020388e+00,-1.291203e-03,-6.107744e-02,7.886433e-04,-1.095162e-03,2.170865e-03
1446206912198070,1446206912135568,5.117759e-01,-3.039769e-03,-3.125648e-02,-1.059541e-03,6.890494e-04,7.036996e-04
1446206912260569,1446206912198070,5.079661e-01,-2.692703e-03,-3.097345e-02,-8.530153e-04,6.928536e-04,3.986436e-04
1446206912323071,1446206912260569,5.073083e-01,-1.723309e-03,-3.066471e-02,6.837958e-04,2.589934e-04,1.299012e-04
1446206912448071,1446206912323071,1.016593e+00,-7.543227e-03,-5.626989e-02,5.100021e-04,8.473400e-04,-2.302449e-04
1446206912510573,1446206912448071,5.094077e-01,-3.363871e-03,-2.901978e-02,-6.738809e-04,-7.970201e-04,-1.617875e-04
1446206912573070,1446206912510573,5.124307e-01,-2.919903e-03,-2.831077e-02,-1.176595e-04,-9.622710e-04,-6.170767e-05
1446206912698074,1446206912573070,1.026749e+00,-9.894924e-03,-6.160037e-02,-1.042181e-03,-4.440810e-04,-3.073803e-04
